docname,topic,proportion
GuruGranth_page_1407.txt,004,0.097659
GuruGranth_page_1407.txt,003,0.026703
GuruGranth_page_1407.txt,001,0.025656
GuruGranth_page_1129.txt,004,0.575768
GuruGranth_page_1129.txt,021,0.304485
GuruGranth_page_1129.txt,012,0.119747
Gita_page_60.txt,007,0.921491
Gita_page_60.txt,033,0.078509
Gita_page_49.txt,007,0.889811
Gita_page_49.txt,016,0.07751
Gita_page_49.txt,000,0.032679
Quran_page_46.txt,030,0.737306
Quran_page_46.txt,000,0.136056
Quran_page_46.txt,002,0.089555
Quran_page_46.txt,001,0.037083
GuruGranth_page_647.txt,004,0.692201
GuruGranth_page_647.txt,001,0.161494
GuruGranth_page_647.txt,012,0.12432
GuruGranth_page_647.txt,007,0.021985
Bible_page_205.txt,002,0.832335
Bible_page_205.txt,013,0.124074
Bible_page_205.txt,004,0.043591
GuruGranth_page_405.txt,021,0.388149
GuruGranth_page_405.txt,012,0.300691
GuruGranth_page_405.txt,001,0.284763
GuruGranth_page_405.txt,006,0.026396
Bible_page_1154.txt,000,0.764196
Bible_page_1154.txt,016,0.096553
Bible_page_1154.txt,010,0.095098
Bible_page_1154.txt,022,0.044154
Bible_page_1845.txt,028,0.56361
Bible_page_1845.txt,015,0.43639
Bible_page_1621.txt,005,0.679092
Bible_page_1621.txt,002,0.261513
Bible_page_1621.txt,027,0.059395
GuruGranth_page_109.txt,004,0.777053
GuruGranth_page_109.txt,006,0.131936
GuruGranth_page_109.txt,012,0.091011
Quran_page_21.txt,030,0.766553
Quran_page_21.txt,013,0.080356
Quran_page_21.txt,027,0.073459
Quran_page_21.txt,003,0.062064
Quran_page_21.txt,011,0.017567
GuruGranth_page_52.txt,004,0.456646
GuruGranth_page_52.txt,001,0.310753
GuruGranth_page_52.txt,006,0.210756
GuruGranth_page_52.txt,030,0.021845
Bible_page_935.txt,029,0.444256
Bible_page_935.txt,015,0.263969
Bible_page_935.txt,014,0.172785
Bible_page_935.txt,003,0.11899
Bible_page_1003.txt,023,0.749049
Bible_page_1003.txt,001,0.13092
Bible_page_1003.txt,005,0.086899
Bible_page_1003.txt,016,0.033133
GuruGranth_page_1159.txt,012,0.844627
GuruGranth_page_1159.txt,001,0.118043
GuruGranth_page_1159.txt,003,0.03733
GuruGranth_page_187.txt,021,0.495352
GuruGranth_page_187.txt,012,0.288128
GuruGranth_page_187.txt,001,0.198135
GuruGranth_page_187.txt,007,0.018385
Bible_page_1622.txt,000,0.510067
Bible_page_1622.txt,005,0.352431
Bible_page_1622.txt,003,0.137502
Bible_page_1685.txt,005,0.873484
Bible_page_1685.txt,019,0.082319
Bible_page_1685.txt,000,0.044197
Bible_page_222.txt,028,0.790286
Bible_page_222.txt,017,0.209714
Bible_page_821.txt,018,0.5627
Bible_page_821.txt,009,0.433277
Bible_page_821.txt,023,0.004023
Taoist_page_50.txt,008,0.448324
Taoist_page_50.txt,011,0.355912
Taoist_page_50.txt,007,0.195763
GuruGranth_page_424.txt,004,0.743009
GuruGranth_page_424.txt,012,0.204005
GuruGranth_page_424.txt,000,0.052986
Bible_page_1979.txt,005,0.554631
Bible_page_1979.txt,003,0.188124
Bible_page_1979.txt,026,0.177897
Bible_page_1979.txt,034,0.079348
GuruGranth_page_884.txt,012,0.41466
GuruGranth_page_884.txt,001,0.395291
GuruGranth_page_884.txt,004,0.188375
GuruGranth_page_884.txt,007,0.001675
GuruGranth_page_248.txt,001,0.444059
GuruGranth_page_248.txt,021,0.324218
GuruGranth_page_248.txt,006,0.196827
GuruGranth_page_248.txt,007,0.034896
Bible_page_696.txt,029,0.683199
Bible_page_696.txt,023,0.159575
Bible_page_696.txt,009,0.120324
Bible_page_696.txt,018,0.036902
Bible_page_2638.txt,010,0.860375
Bible_page_2638.txt,027,0.139625
Bible_page_460.txt,022,0.474493
Bible_page_460.txt,013,0.359228
Bible_page_460.txt,014,0.112163
Bible_page_460.txt,006,0.054117
Bible_page_274.txt,013,0.649467
Bible_page_274.txt,016,0.1746
Bible_page_274.txt,019,0.166531
Bible_page_274.txt,001,0.009402
GuruGranth_page_162.txt,021,0.518506
GuruGranth_page_162.txt,012,0.259857
GuruGranth_page_162.txt,004,0.203508
GuruGranth_page_162.txt,006,0.018129
Gita_page_54.txt,007,1.0
GuruGranth_page_1076.txt,004,0.452154
GuruGranth_page_1076.txt,001,0.33495
GuruGranth_page_1076.txt,021,0.212896
Bible_page_1998.txt,005,0.759792
Bible_page_1998.txt,010,0.158518
Bible_page_1998.txt,002,0.08169
Bible_page_1528.txt,002,0.37611
Bible_page_1528.txt,005,0.31371
Bible_page_1528.txt,014,0.258716
Bible_page_1528.txt,003,0.032545
Bible_page_1528.txt,013,0.018919
Bible_page_2537.txt,020,0.478008
Bible_page_2537.txt,011,0.364929
Bible_page_2537.txt,013,0.157063
Bible_page_391.txt,034,0.411925
Bible_page_391.txt,017,0.326223
Bible_page_391.txt,015,0.144658
Bible_page_391.txt,019,0.117194
Bible_page_1500.txt,005,0.403851
Bible_page_1500.txt,000,0.259758
Bible_page_1500.txt,010,0.190093
Bible_page_1500.txt,003,0.146297
GuruGranth_page_360.txt,004,0.735833
GuruGranth_page_360.txt,021,0.196128
GuruGranth_page_360.txt,001,0.046263
GuruGranth_page_360.txt,012,0.021776
GuruGranth_page_1009.txt,004,0.431453
GuruGranth_page_1009.txt,006,0.26814
GuruGranth_page_1009.txt,012,0.260349
GuruGranth_page_1009.txt,003,0.040059
GuruGranth_page_354.txt,004,0.429701
GuruGranth_page_354.txt,012,0.276856
GuruGranth_page_354.txt,006,0.151003
GuruGranth_page_354.txt,001,0.104683
GuruGranth_page_354.txt,007,0.037757
Bible_page_238.txt,033,0.417776
Bible_page_238.txt,026,0.259989
Bible_page_238.txt,017,0.237649
Bible_page_238.txt,013,0.084586
Bible_page_378.txt,017,0.450001
Bible_page_378.txt,009,0.431191
Bible_page_378.txt,034,0.118808
GuruGranth_page_594.txt,006,0.500331
GuruGranth_page_594.txt,012,0.356365
GuruGranth_page_594.txt,001,0.134162
GuruGranth_page_594.txt,004,0.009142
GuruGranth_page_46.txt,001,0.452605
GuruGranth_page_46.txt,004,0.268308
GuruGranth_page_46.txt,012,0.178247
GuruGranth_page_46.txt,006,0.100841
GuruGranth_page_775.txt,021,0.436629
GuruGranth_page_775.txt,006,0.363077
GuruGranth_page_775.txt,004,0.186944
GuruGranth_page_775.txt,001,0.01335
Bible_page_463.txt,013,0.721842
Bible_page_463.txt,027,0.114376
Bible_page_463.txt,002,0.102831
Bible_page_463.txt,006,0.060951
GuruGranth_page_747.txt,001,0.485692
GuruGranth_page_747.txt,004,0.268699
GuruGranth_page_747.txt,012,0.174922
GuruGranth_page_747.txt,021,0.070687
Bible_page_1708.txt,005,0.947509
Bible_page_1708.txt,016,0.052491
GuruGranth_page_147.txt,004,0.407081
GuruGranth_page_147.txt,006,0.298381
GuruGranth_page_147.txt,001,0.126389
GuruGranth_page_147.txt,000,0.071584
GuruGranth_page_147.txt,012,0.069833
GuruGranth_page_147.txt,010,0.026732
GuruGranth_page_58.txt,004,0.540577
GuruGranth_page_58.txt,012,0.277651
GuruGranth_page_58.txt,006,0.11952
GuruGranth_page_58.txt,001,0.062253
Bible_page_1707.txt,005,0.598625
Bible_page_1707.txt,002,0.343906
Bible_page_1707.txt,016,0.057468
GuruGranth_page_973.txt,012,0.819829
GuruGranth_page_973.txt,007,0.068055
GuruGranth_page_973.txt,001,0.066456
GuruGranth_page_973.txt,021,0.04566
Taoist_page_56.txt,008,0.632283
Taoist_page_56.txt,007,0.188418
Taoist_page_56.txt,031,0.179299
GuruGranth_page_854.txt,012,0.499185
GuruGranth_page_854.txt,021,0.207851
GuruGranth_page_854.txt,006,0.136559
GuruGranth_page_854.txt,001,0.08336
GuruGranth_page_854.txt,000,0.05639
GuruGranth_page_854.txt,007,0.016655
GuruGranth_page_1251.txt,012,0.66732
GuruGranth_page_1251.txt,001,0.33268
Bible_page_1197.txt,010,0.549545
Bible_page_1197.txt,000,0.389041
Bible_page_1197.txt,027,0.061414
Bible_page_602.txt,014,0.680409
Bible_page_602.txt,002,0.194258
Bible_page_602.txt,009,0.125333
Quran_page_37.txt,030,0.867977
Quran_page_37.txt,001,0.075742
Quran_page_37.txt,000,0.056281
Bible_page_891.txt,005,0.913763
Bible_page_891.txt,002,0.086237
Bible_page_1986.txt,014,0.294866
Bible_page_1986.txt,005,0.264828
Bible_page_1986.txt,028,0.223073
Bible_page_1986.txt,010,0.217233
Bible_page_1060.txt,018,0.359645
Bible_page_1060.txt,015,0.300558
Bible_page_1060.txt,023,0.267097
Bible_page_1060.txt,001,0.0727
Taoist_page_92.txt,007,0.734297
Taoist_page_92.txt,003,0.265703
Bible_page_2008.txt,000,1.0
Bible_page_409.txt,019,0.633883
Bible_page_409.txt,003,0.366117
Bible_page_307.txt,017,0.876211
Bible_page_307.txt,034,0.123789
Bible_page_1786.txt,005,0.664694
Bible_page_1786.txt,010,0.217745
Bible_page_1786.txt,022,0.085083
Bible_page_1786.txt,014,0.028931
Bible_page_1786.txt,002,0.003547
GuruGranth_page_468.txt,004,0.453964
GuruGranth_page_468.txt,012,0.257491
GuruGranth_page_468.txt,007,0.185409
GuruGranth_page_468.txt,001,0.103135
Taoist_page_128.txt,031,0.814802
Taoist_page_128.txt,000,0.145528
Taoist_page_128.txt,007,0.03967
Bible_page_808.txt,023,0.912965
Bible_page_808.txt,002,0.087035
Bible_page_1302.txt,027,0.631986
Bible_page_1302.txt,010,0.368014
GuruGranth_page_102.txt,001,0.466121
GuruGranth_page_102.txt,021,0.366327
GuruGranth_page_102.txt,006,0.100945
GuruGranth_page_102.txt,012,0.066606
GuruGranth_page_266.txt,012,0.449266
GuruGranth_page_266.txt,004,0.267046
GuruGranth_page_266.txt,001,0.191868
GuruGranth_page_266.txt,000,0.067559
GuruGranth_page_266.txt,030,0.024262
GuruGranth_page_754.txt,004,0.53153
GuruGranth_page_754.txt,006,0.280446
GuruGranth_page_754.txt,012,0.144345
GuruGranth_page_754.txt,003,0.037329
GuruGranth_page_754.txt,001,0.00635
GuruGranth_page_684.txt,012,0.585647
GuruGranth_page_684.txt,021,0.227528
GuruGranth_page_684.txt,001,0.141153
GuruGranth_page_684.txt,006,0.040973
GuruGranth_page_684.txt,007,0.0047
Bible_page_412.txt,009,0.727387
Bible_page_412.txt,015,0.272613
Bible_page_820.txt,018,0.368122
Bible_page_820.txt,009,0.299442
Bible_page_820.txt,008,0.179548
Bible_page_820.txt,002,0.079607
Bible_page_820.txt,024,0.073281
Bible_page_148.txt,019,0.584743
Bible_page_148.txt,017,0.3596
Bible_page_148.txt,005,0.055657
Bible_page_1054.txt,034,1.0
Bible_page_2051.txt,016,0.780081
Bible_page_2051.txt,000,0.114362
Bible_page_2051.txt,024,0.105557
GuruGranth_page_124.txt,004,0.878914
GuruGranth_page_124.txt,001,0.063527
GuruGranth_page_124.txt,012,0.04328
GuruGranth_page_124.txt,007,0.01428
Bible_page_381.txt,033,1.0
GuruGranth_page_1088.txt,004,0.765316
GuruGranth_page_1088.txt,012,0.193497
GuruGranth_page_1088.txt,001,0.027115
GuruGranth_page_1088.txt,006,0.014072
GuruGranth_page_1247.txt,004,0.58275
GuruGranth_page_1247.txt,021,0.145136
GuruGranth_page_1247.txt,006,0.114689
GuruGranth_page_1247.txt,001,0.096869
GuruGranth_page_1247.txt,012,0.060555
Bible_page_332.txt,034,0.490318
Bible_page_332.txt,003,0.319982
Bible_page_332.txt,002,0.189699
Taoist_page_66.txt,031,0.700715
Taoist_page_66.txt,008,0.223822
Taoist_page_66.txt,007,0.075463
Taoist_page_146.txt,008,0.291778
Taoist_page_146.txt,007,0.281652
Taoist_page_146.txt,011,0.246891
Taoist_page_146.txt,004,0.179679
Bible_page_1277.txt,000,0.508599
Bible_page_1277.txt,025,0.276065
Bible_page_1277.txt,027,0.215336
Bible_page_2492.txt,020,0.732918
Bible_page_2492.txt,031,0.267082
GuruGranth_page_38.txt,004,0.778149
GuruGranth_page_38.txt,006,0.12446
GuruGranth_page_38.txt,012,0.097391
Bible_page_1939.txt,005,0.545092
Bible_page_1939.txt,013,0.290986
Bible_page_1939.txt,009,0.120364
Bible_page_1939.txt,002,0.043558
Bible_page_1201.txt,000,0.61637
Bible_page_1201.txt,010,0.244182
Bible_page_1201.txt,025,0.139448
Bible_page_1207.txt,000,0.716751
Bible_page_1207.txt,025,0.283249
Bible_page_1115.txt,018,0.95065
Bible_page_1115.txt,020,0.043915
Bible_page_1115.txt,003,0.005435
Taoist_page_21.txt,031,1.0
Bible_page_2347.txt,011,0.35497
Bible_page_2347.txt,015,0.242697
Bible_page_2347.txt,020,0.227717
Bible_page_2347.txt,032,0.174616
Bible_page_1901.txt,000,0.317845
Bible_page_1901.txt,019,0.267244
Bible_page_1901.txt,018,0.225374
Bible_page_1901.txt,010,0.116049
Bible_page_1901.txt,011,0.073488
Bible_page_1144.txt,000,0.53112
Bible_page_1144.txt,013,0.46888
Bible_page_713.txt,029,0.625513
Bible_page_713.txt,018,0.187935
Bible_page_713.txt,016,0.095294
Bible_page_713.txt,019,0.091258
Bible_page_1996.txt,005,0.582157
Bible_page_1996.txt,010,0.259717
Bible_page_1996.txt,000,0.134651
Bible_page_1996.txt,008,0.023475
Bible_page_985.txt,014,0.537348
Bible_page_985.txt,033,0.257318
Bible_page_985.txt,025,0.182233
Bible_page_985.txt,018,0.023101
GuruGranth_page_492.txt,021,0.727834
GuruGranth_page_492.txt,006,0.13208
GuruGranth_page_492.txt,012,0.108987
GuruGranth_page_492.txt,001,0.031098
Bible_page_2627.txt,010,1.0
Bible_page_2375.txt,011,0.781904
Bible_page_2375.txt,002,0.218096
Bible_page_1414.txt,000,0.939237
Bible_page_1414.txt,005,0.060763
GuruGranth_page_1004.txt,001,0.459919
GuruGranth_page_1004.txt,021,0.20874
GuruGranth_page_1004.txt,004,0.197775
GuruGranth_page_1004.txt,012,0.133567
Bible_page_62.txt,002,0.780601
Bible_page_62.txt,032,0.219399
Bible_page_1058.txt,014,0.34448
Bible_page_1058.txt,033,0.325359
Bible_page_1058.txt,003,0.197423
Bible_page_1058.txt,005,0.132737
GuruGranth_page_272.txt,001,0.834681
GuruGranth_page_272.txt,006,0.165319
Bible_page_1742.txt,022,0.637882
Bible_page_1742.txt,005,0.29923
Bible_page_1742.txt,003,0.062888
GuruGranth_page_494.txt,012,0.553346
GuruGranth_page_494.txt,021,0.21597
GuruGranth_page_494.txt,001,0.107782
GuruGranth_page_494.txt,006,0.082146
GuruGranth_page_494.txt,007,0.040756
GuruGranth_page_275.txt,001,0.422402
GuruGranth_page_275.txt,012,0.354987
GuruGranth_page_275.txt,004,0.182921
GuruGranth_page_275.txt,007,0.024384
GuruGranth_page_275.txt,000,0.015306
Bible_page_657.txt,029,0.750557
Bible_page_657.txt,032,0.111423
Bible_page_657.txt,009,0.07559
Bible_page_657.txt,003,0.062429
Bible_page_68.txt,022,0.478982
Bible_page_68.txt,019,0.173843
Bible_page_68.txt,032,0.162888
Bible_page_68.txt,025,0.112905
Bible_page_68.txt,006,0.071382
Bible_page_1025.txt,026,0.365526
Bible_page_1025.txt,023,0.326796
Bible_page_1025.txt,005,0.230326
Bible_page_1025.txt,014,0.051962
Bible_page_1025.txt,000,0.02539
GuruGranth_page_1379.txt,012,0.613913
GuruGranth_page_1379.txt,006,0.219648
GuruGranth_page_1379.txt,003,0.097748
GuruGranth_page_1379.txt,026,0.06869
Bible_page_2485.txt,020,0.858042
Bible_page_2485.txt,016,0.141958
GuruGranth_page_478.txt,012,0.802652
GuruGranth_page_478.txt,003,0.078947
GuruGranth_page_478.txt,000,0.066007
GuruGranth_page_478.txt,015,0.024783
GuruGranth_page_478.txt,014,0.020515
GuruGranth_page_478.txt,006,0.007096
GuruGranth_page_772.txt,006,0.4433
GuruGranth_page_772.txt,021,0.238736
GuruGranth_page_772.txt,004,0.232106
GuruGranth_page_772.txt,001,0.051566
GuruGranth_page_772.txt,012,0.034291
GuruGranth_page_1097.txt,006,0.500363
GuruGranth_page_1097.txt,021,0.36786
GuruGranth_page_1097.txt,001,0.095592
GuruGranth_page_1097.txt,000,0.036185
Bible_page_1794.txt,005,0.762472
Bible_page_1794.txt,019,0.104206
Bible_page_1794.txt,033,0.075894
Bible_page_1794.txt,016,0.057428
Bible_page_2590.txt,020,0.623875
Bible_page_2590.txt,011,0.376125
Bible_page_2136.txt,016,0.472281
Bible_page_2136.txt,003,0.309929
Bible_page_2136.txt,024,0.143083
Bible_page_2136.txt,005,0.074706
Gita_page_55.txt,007,0.870374
Gita_page_55.txt,021,0.107086
Gita_page_55.txt,031,0.02254
GuruGranth_page_401.txt,001,0.45997
GuruGranth_page_401.txt,012,0.255834
GuruGranth_page_401.txt,004,0.15142
GuruGranth_page_401.txt,000,0.066902
GuruGranth_page_401.txt,021,0.065874
Bible_page_723.txt,029,0.516474
Bible_page_723.txt,018,0.369986
Bible_page_723.txt,008,0.058352
Bible_page_723.txt,032,0.055187
Bible_page_1220.txt,025,0.52704
Bible_page_1220.txt,000,0.215517
Bible_page_1220.txt,008,0.179666
Bible_page_1220.txt,010,0.077777
Bible_page_94.txt,032,0.338219
Bible_page_94.txt,024,0.256317
Bible_page_94.txt,005,0.206674
Bible_page_94.txt,018,0.164648
Bible_page_94.txt,014,0.034142
GuruGranth_page_225.txt,004,0.633159
GuruGranth_page_225.txt,012,0.345898
GuruGranth_page_225.txt,007,0.016399
GuruGranth_page_225.txt,006,0.004544
GuruGranth_page_1126.txt,004,0.496928
GuruGranth_page_1126.txt,012,0.450116
GuruGranth_page_1126.txt,003,0.052956
Bible_page_343.txt,019,0.411042
Bible_page_343.txt,009,0.405542
Bible_page_343.txt,017,0.183417
Bible_page_2290.txt,016,1.0
Bible_page_798.txt,023,0.3073
Bible_page_798.txt,014,0.22268
Bible_page_798.txt,033,0.192854
Bible_page_798.txt,009,0.152361
Bible_page_798.txt,005,0.124805
Bible_page_600.txt,009,0.434498
Bible_page_600.txt,014,0.379549
Bible_page_600.txt,002,0.185953
Bible_page_2400.txt,020,0.727757
Bible_page_2400.txt,016,0.272243
Bible_page_2190.txt,024,0.537691
Bible_page_2190.txt,013,0.287252
Bible_page_2190.txt,002,0.175057
GuruGranth_page_790.txt,004,0.70959
GuruGranth_page_790.txt,006,0.219194
GuruGranth_page_790.txt,001,0.071216
Bible_page_2324.txt,017,0.357832
Bible_page_2324.txt,016,0.235269
Bible_page_2324.txt,019,0.200279
Bible_page_2324.txt,023,0.117912
Bible_page_2324.txt,010,0.088708
GuruGranth_page_169.txt,021,0.693519
GuruGranth_page_169.txt,006,0.169969
GuruGranth_page_169.txt,012,0.136512
Bible_page_1800.txt,005,0.541441
Bible_page_1800.txt,013,0.212498
Bible_page_1800.txt,002,0.165956
Bible_page_1800.txt,010,0.080105
GuruGranth_page_1133.txt,021,0.682012
GuruGranth_page_1133.txt,012,0.1828
GuruGranth_page_1133.txt,001,0.135188
Bible_page_1671.txt,005,0.696086
Bible_page_1671.txt,023,0.214262
Bible_page_1671.txt,018,0.089652
Bible_page_1217.txt,025,0.387071
Bible_page_1217.txt,010,0.343414
Bible_page_1217.txt,000,0.269515
Taoist_page_17.txt,031,0.624553
Taoist_page_17.txt,010,0.343245
Taoist_page_17.txt,007,0.032202
GuruGranth_page_420.txt,004,0.669633
GuruGranth_page_420.txt,021,0.156524
GuruGranth_page_420.txt,001,0.074027
GuruGranth_page_420.txt,012,0.063071
GuruGranth_page_420.txt,006,0.036744
Bible_page_1313.txt,010,0.260933
Bible_page_1313.txt,025,0.256134
Bible_page_1313.txt,014,0.186432
Bible_page_1313.txt,027,0.181982
Bible_page_1313.txt,000,0.11452
GuruGranth_page_1302.txt,001,0.462875
GuruGranth_page_1302.txt,021,0.351677
GuruGranth_page_1302.txt,006,0.136465
GuruGranth_page_1302.txt,000,0.048982
GuruGranth_page_1360.txt,001,0.57232
GuruGranth_page_1360.txt,006,0.249661
GuruGranth_page_1360.txt,021,0.178019
Bible_page_516.txt,009,0.49905
Bible_page_516.txt,018,0.423165
Bible_page_516.txt,000,0.077785
GuruGranth_page_605.txt,006,0.718116
GuruGranth_page_605.txt,021,0.121311
GuruGranth_page_605.txt,012,0.086447
GuruGranth_page_605.txt,001,0.074127
Bible_page_1177.txt,000,0.54948
Bible_page_1177.txt,022,0.341418
Bible_page_1177.txt,010,0.109102
Bible_page_2499.txt,020,0.865721
Bible_page_2499.txt,001,0.134279
GuruGranth_page_771.txt,004,0.409737
GuruGranth_page_771.txt,006,0.283366
GuruGranth_page_771.txt,021,0.272549
GuruGranth_page_771.txt,001,0.034348
Bible_page_984.txt,002,0.455166
Bible_page_984.txt,027,0.353493
Bible_page_984.txt,014,0.182362
Bible_page_984.txt,000,0.008978
GuruGranth_page_1387.txt,012,0.403466
GuruGranth_page_1387.txt,006,0.362986
GuruGranth_page_1387.txt,001,0.166854
GuruGranth_page_1387.txt,000,0.066695
GuruGranth_page_680.txt,001,0.411929
GuruGranth_page_680.txt,021,0.36048
GuruGranth_page_680.txt,006,0.104644
GuruGranth_page_680.txt,012,0.086282
GuruGranth_page_680.txt,000,0.036666
Bible_page_2339.txt,024,0.364505
Bible_page_2339.txt,002,0.296231
Bible_page_2339.txt,015,0.119603
Bible_page_2339.txt,032,0.117071
Bible_page_2339.txt,011,0.102589
Bible_page_991.txt,023,0.613067
Bible_page_991.txt,018,0.245117
Bible_page_991.txt,010,0.075384
Bible_page_991.txt,014,0.066433
GuruGranth_page_629.txt,021,0.76687
GuruGranth_page_629.txt,001,0.182294
GuruGranth_page_629.txt,000,0.031693
GuruGranth_page_629.txt,004,0.019143
GuruGranth_page_246.txt,006,0.959873
GuruGranth_page_246.txt,001,0.020768
GuruGranth_page_246.txt,012,0.019358
GuruGranth_page_509.txt,004,0.609948
GuruGranth_page_509.txt,006,0.249189
GuruGranth_page_509.txt,012,0.136858
GuruGranth_page_509.txt,001,0.004006
Bible_page_1560.txt,005,0.675635
Bible_page_1560.txt,010,0.232728
Bible_page_1560.txt,002,0.071973
Bible_page_1560.txt,003,0.019664
Bible_page_2410.txt,020,0.382465
Bible_page_2410.txt,005,0.352597
Bible_page_2410.txt,008,0.264938
Bible_page_608.txt,009,0.828998
Bible_page_608.txt,029,0.150289
Bible_page_608.txt,008,0.020713
Bible_page_1692.txt,005,0.800817
Bible_page_1692.txt,016,0.199183
GuruGranth_page_1284.txt,004,0.521417
GuruGranth_page_1284.txt,006,0.268695
GuruGranth_page_1284.txt,012,0.125742
GuruGranth_page_1284.txt,003,0.084146
Bible_page_1516.txt,002,0.517303
Bible_page_1516.txt,010,0.396775
Bible_page_1516.txt,013,0.085921
GuruGranth_page_1182.txt,021,0.504431
GuruGranth_page_1182.txt,001,0.243706
GuruGranth_page_1182.txt,004,0.124682
GuruGranth_page_1182.txt,006,0.081429
GuruGranth_page_1182.txt,025,0.045752
Bible_page_2524.txt,016,0.368444
Bible_page_2524.txt,020,0.295968
Bible_page_2524.txt,000,0.202698
Bible_page_2524.txt,032,0.086925
Bible_page_2524.txt,007,0.045966
Bible_page_1547.txt,002,0.388944
Bible_page_1547.txt,005,0.219945
Bible_page_1547.txt,000,0.209632
Bible_page_1547.txt,010,0.096897
Bible_page_1547.txt,008,0.063542
Bible_page_1547.txt,013,0.021041
Bible_page_854.txt,018,0.711812
Bible_page_854.txt,023,0.114558
Bible_page_854.txt,002,0.112986
Bible_page_854.txt,001,0.060643
GuruGranth_page_1058.txt,004,0.925672
GuruGranth_page_1058.txt,012,0.074328
Bible_page_2411.txt,011,0.452572
Bible_page_2411.txt,000,0.318646
Bible_page_2411.txt,013,0.130261
Bible_page_2411.txt,001,0.098522
Bible_page_1818.txt,005,0.702871
Bible_page_1818.txt,003,0.297129
Bible_page_804.txt,023,0.950726
Bible_page_804.txt,009,0.049274
Gita_page_92.txt,007,1.0
GuruGranth_page_1151.txt,021,0.535337
GuruGranth_page_1151.txt,001,0.239375
GuruGranth_page_1151.txt,012,0.225287
Bible_page_1427.txt,000,0.972373
Bible_page_1427.txt,022,0.027627
Bible_page_1651.txt,005,0.467186
Bible_page_1651.txt,000,0.362699
Bible_page_1651.txt,002,0.162857
Bible_page_1651.txt,013,0.007258
Bible_page_29.txt,018,0.87967
Bible_page_29.txt,009,0.06553
Bible_page_29.txt,019,0.054799
Bible_page_500.txt,009,0.816637
Bible_page_500.txt,017,0.11365
Bible_page_500.txt,026,0.069713
Bible_page_942.txt,025,0.718062
Bible_page_942.txt,032,0.130009
Bible_page_942.txt,010,0.081721
Bible_page_942.txt,008,0.070208
GuruGranth_page_415.txt,012,0.428202
GuruGranth_page_415.txt,004,0.27925
GuruGranth_page_415.txt,021,0.202311
GuruGranth_page_415.txt,001,0.090238
Gita_page_116.txt,007,0.886308
Gita_page_116.txt,031,0.059527
Gita_page_116.txt,021,0.054166
Quran_page_95.txt,030,0.493824
Quran_page_95.txt,008,0.282467
Quran_page_95.txt,010,0.165298
Quran_page_95.txt,003,0.058412
Bible_page_1180.txt,000,1.0
GuruGranth_page_1282.txt,004,0.59333
GuruGranth_page_1282.txt,006,0.324519
GuruGranth_page_1282.txt,010,0.076126
GuruGranth_page_1282.txt,001,0.006025
GuruGranth_page_1354.txt,001,0.541334
GuruGranth_page_1354.txt,012,0.32311
GuruGranth_page_1354.txt,021,0.10242
GuruGranth_page_1354.txt,004,0.033135
Quran_page_7.txt,030,0.616854
Quran_page_7.txt,002,0.238308
Quran_page_7.txt,003,0.054317
Quran_page_7.txt,006,0.053756
Quran_page_7.txt,007,0.036764
Bible_page_2200.txt,016,0.641678
Bible_page_2200.txt,002,0.24038
Bible_page_2200.txt,010,0.082063
Bible_page_2200.txt,013,0.035879
Bible_page_1330.txt,010,0.519239
Bible_page_1330.txt,025,0.480761
Bible_page_1557.txt,002,0.456941
Bible_page_1557.txt,005,0.271232
Bible_page_1557.txt,023,0.226755
Bible_page_1557.txt,027,0.045072
Bible_page_2193.txt,010,0.721918
Bible_page_2193.txt,000,0.182918
Bible_page_2193.txt,030,0.095164
Bible_page_936.txt,029,0.571233
Bible_page_936.txt,014,0.365388
Bible_page_936.txt,009,0.063379
Bible_page_2274.txt,024,0.710718
Bible_page_2274.txt,006,0.155736
Bible_page_2274.txt,011,0.133546
GuruGranth_page_1014.txt,006,0.431084
GuruGranth_page_1014.txt,004,0.381208
GuruGranth_page_1014.txt,012,0.121706
GuruGranth_page_1014.txt,003,0.066001
Bible_page_1435.txt,000,0.891345
Bible_page_1435.txt,022,0.108655
Bible_page_418.txt,002,0.567178
Bible_page_418.txt,010,0.224289
Bible_page_418.txt,019,0.208533
GuruGranth_page_853.txt,004,0.437442
GuruGranth_page_853.txt,021,0.285996
GuruGranth_page_853.txt,001,0.153776
GuruGranth_page_853.txt,012,0.106608
GuruGranth_page_853.txt,000,0.016179
Bible_page_191.txt,028,0.593867
Bible_page_191.txt,013,0.295267
Bible_page_191.txt,001,0.0614
Bible_page_191.txt,017,0.049466
Bible_page_2179.txt,024,0.402954
Bible_page_2179.txt,010,0.255979
Bible_page_2179.txt,003,0.249929
Bible_page_2179.txt,032,0.091138
Bible_page_966.txt,014,0.641652
Bible_page_966.txt,009,0.271977
Bible_page_966.txt,029,0.086371
Gita_page_66.txt,007,1.0
Bible_page_2281.txt,016,0.400635
Bible_page_2281.txt,022,0.2837
Bible_page_2281.txt,024,0.24947
Bible_page_2281.txt,011,0.066195
GuruGranth_page_548.txt,004,0.756673
GuruGranth_page_548.txt,001,0.160485
GuruGranth_page_548.txt,007,0.055656
GuruGranth_page_548.txt,003,0.027185
Bible_page_955.txt,034,0.50997
Bible_page_955.txt,017,0.329593
Bible_page_955.txt,001,0.101824
Bible_page_955.txt,015,0.058613
